X;Y;Z
-0,2126752;-0,05;0,07667677
-0,21528;-0,05;0,08035464
-0,2214649;-0,05;0,07990527
-0,2252938;-0,05;0,08021333
-0,2310522;-0,05;0,08017828
-0,2403774;-0,05;0,07937679
-0,2471741;-0,05;0,07932221
-0,2532125;-0,05;0,0768163
-0,2646952;-0,05;0,076619
-0,2700505;-0,05;0,07417551
-0,277321;-0,05;0,07245322
-0,28732;-0,05;0,06854132
-0,2948895;-0,05;0,06466504
-0,2985654;-0,05;0,06283575
-0,3086893;-0,05;0,05568663
-0,3146846;-0,05;0,05197667
-0,3189264;-0,05;0,0496402
-0,3244543;-0,05;0,04637441
-0,3298494;-0,05;0,04247962
-0,3352149;-0,05;0,03958297
-0,3463628;-0,05;0,0370067
-0,3518477;-0,05;0,03610675
-0,3576442;-0,05;0,03642364
-0,3707563;-0,05;0,03360996
-0,3764306;-0,05;0,03614722
-0,3821926;-0,05;0,03477119
-0,3961222;-0,05;0,03843762
-0,4018473;-0,05;0,04076053
-0,4086637;-0,05;0,04330362
-0,4179784;-0,05;0,04738573
-0,4232758;-0,05;0,04978649
-0,4286542;-0,05;0,05280333
-0,4358547;-0,05;0,05696676
-0,4414691;-0,05;0,060271
-0,4446684;-0,05;0,0626665
-0,4516968;-0,05;0,06777847
-0,4561192;-0,05;0,07098235
-0,4606264;-0,05;0,07477342
-0,4676794;-0,05;0,08127607
-0,4718056;-0,05;0,08488414
-0,4754501;-0,05;0,08858065
-0,4804249;-0,05;0,09752909
-0,4836154;-0,05;0,1004115
-0,488036;-0,05;0,1047566
-0,4964962;-0,05;0,1125758
-0,5000287;-0,05;0,1156038
-0,5034846;-0,05;0,1186668
-0,5080546;-0,05;0,1226523
-0,5118217;-0,05;0,1254148
-0,5155219;-0,05;0,1281991
-0,5219573;-0,05;0,1332992
-0,5243564;-0,05;0,1354001
-0,5260024;-0,05;0,1379014
-0,525682;-0,05;0,1451913
-0,5256755;-0,05;0,1486053
-0,525699;-0,05;0,1513468
-0,5229492;-0,05;0,1551954
-0,5189546;-0,05;0,1591535
-0,5165364;-0,05;0,1604828
-0,5095688;-0,05;0,1624355
-0,5030537;-0,05;0,1628061
-0,4959029;-0,05;0,1616506
-0,4878087;-0,05;0,1593251
-0,481623;-0,05;0,1563141
-0,4736109;-0,05;0,152787
-0,4593144;-0,05;0,1453236
-0,4499799;-0,05;0,1395401
-0,4389057;-0,05;0,1326515
-0,4288432;-0,05;0,1230263
-0,4245752;-0,05;0,1166913
-0,4175769;-0,05;0,08618728
-0,4193347;-0,05;0,08679564
-0,4201324;-0,05;0,087111
-0,42087;-0,05;0,08740956
-0,4220109;-0,05;0,08793241
-0,4224561;-0,05;0,08814786
-0,4229074;-0,05;0,08838867
-0,4234353;-0,05;0,08867055
-0,4238025;-0,05;0,08888089
-0,4240792;-0,05;0,08905673
-0,4244995;-0,05;0,08934335
-0,4246685;-0,05;0,08947881
-0,4247921;-0,05;0,08959614
-0,4249383;-0,05;0,08975314
-0,4248617;-0,05;0,09005988
-0,4248787;-0,05;0,09011422
-0,4247867;-0,05;0,0903497
-0,4247976;-0,05;0,09038213
-0,4248028;-0,05;0,09039623
-0,4248792;-0,05;0,09045863
-0,4249378;-0,05;0,09050901
-0,4249636;-0,05;0,09051859
-0,4249898;-0,05;0,09053253
-0,4250081;-0,05;0,09055801
-0,4250208;-0,05;0,0905607
-0,4250595;-0,05;0,09057751
-0,4250986;-0,05;0,09059876
-0,4251376;-0,05;0,09062015
-0,4251896;-0,05;0,09064886
-0,4251896;-0,05;0,09064886
-0,4251814;-0,05;0,09066014
-0,4251295;-0,05;0,09063148
-0,425065;-0,05;0,09060032
-0,4249999;-0,05;0,0905652
-0,4247771;-0,05;0,09044854
-0,424592;-0,05;0,09035566
-0,4243318;-0,05;0,09021577
-0,423924;-0,05;0,09000424
-0,4236654;-0,05;0,08985299
-0,4233457;-0,05;0,08968598
-0,4227802;-0,05;0,08939377
-0,4224048;-0,05;0,08920486
-0,4218553;-0,05;0,08893235
-0,4209449;-0,05;0,08855266
-0,4202754;-0,05;0,08830526
-0,4196053;-0,05;0,08807987
-0,4184041;-0,05;0,0877395
-0,4173914;-0,05;0,08723849
-0,416266;-0,05;0,08691243
-0,4142408;-0,05;0,08635993
-0,4130328;-0,05;0,08608206
-0,411383;-0,05;0,08566145
-0,4088252;-0,05;0,08510087
-0,4068858;-0,05;0,08460046
-0,3731748;-0,05;0,1000587
-0,361548;-0,05;0,1034219
-0,3537474;-0,05;0,1055507
-0,3438578;-0,05;0,1068654
0,399497;-0,05;0,06398334
0,3959279;-0,05;0,06532887
0,393866;-0,05;0,06340544
0,3918322;-0,05;0,06285605
0,3901376;-0,05;0,06233359
0,3856596;-0,05;0,06240076
0,3851512;-0,05;0,05975249
0,3826959;-0,05;0,05920889
0,3802626;-0,05;0,05867959
0,3792137;-0,05;0,05848743
0,3772595;-0,05;0,05912358
0,37565;-0,05;0,05703054
0,374873;-0,05;0,05715055
0,3742522;-0,05;0,05690735
0,373248;-0,05;0,05657917
0,3726294;-0,05;0,05627168
0,3723352;-0,05;0,05611579
0,3713303;-0,05;0,05579028
0,3710359;-0,05;0,05563495
0,370717;-0,05;0,05547652
0,369853;-0,05;0,05560964
0,3687992;-0,05;0,05607623
0,3677743;-0,05;0,05591191
0,3665772;-0,05;0,05609922
0,3658888;-0,05;0,05594187
0,3651367;-0,05;0,05592222
0,3629006;-0,05;0,05487369
0,3617577;-0,05;0,05472264
0,3599897;-0,05;0,05511504
0,3564506;-0,05;0,05451743
0,3543257;-0,05;0,05414566
0,3532447;-0,05;0,05400229
0,3509703;-0,05;0,05312345
0,3492775;-0,05;0,05261682
0,3476832;-0,05;0,05189746
0,3447185;-0,05;0,05082507
0,3427275;-0,05;0,05018616
0,3407117;-0,05;0,04954758
0,3372803;-0,05;0,0487274
0,33519;-0,05;0,04832603
0,3335216;-0,05;0,047849
0,3303057;-0,05;0,04668603
0,3286355;-0,05;0,04621981
0,327297;-0,05;0,04588404
0,3249997;-0,05;0,04515409
0,3230276;-0,05;0,0445658
0,3212626;-0,05;0,04433598
0,3193247;-0,05;0,04374509
0,3180086;-0,05;0,04343127
0,316928;-0,05;0,04340613
0,3148643;-0,05;0,04305874
0,3134865;-0,05;0,04290482
0,311807;-0,05;0,0424859
0,3089685;-0,05;0,04219475
0,3065396;-0,05;0,04190268
0,3044486;-0,05;0,04158686
0,2994304;-0,05;0,04125438
0,2972808;-0,05;0,04111329
0,2945039;-0,05;0,04073136
0,2905362;-0,05;0,04060844
0,2883908;-0,05;0,04049271
0,2847304;-0,05;0,04052182
0,2800637;-0,05;0,04044156
0,2771852;-0,05;0,04035207
0,2741752;-0,05;0,04065235
0,2690643;-0,05;0,04090744
0,2664696;-0,05;0,04113166
0,2636113;-0,05;0,04124367
0,258926;-0,05;0,04138038
0,2523523;-0,05;0,04196082
0,2440636;-0,05;0,04248008
0,2209202;-0,05;0,0482382
0,2068157;-0,05;0,05440011
0,199508;-0,05;0,05694297
0,1928917;-0,05;0,05951955
0,1892799;-0,05;0,0607561
0,1844287;-0,05;0,06670105
0,1775873;-0,05;0,06671342
0,1716489;-0,05;0,06704526
0,1669422;-0,05;0,06780773
0,157887;-0,05;0,06795214
0,1524996;-0,05;0,06760843
0,1446126;-0,05;0,06675182
0,1347762;-0,05;0,06795458
0,1272729;-0,05;0,06705758
0,1198654;-0,05;0,06598832
0,1093573;-0,05;0,06486479
0,1025209;-0,05;0,06423265
0,09488431;-0,05;0,06483427
0,08042382;-0,05;0,06587037
0,07300027;-0,05;0,06788029
0,0677655;-0,05;0,06872675
0,05662768;-0,05;0,07339841
0,05085983;-0,05;0,0743348
0,04245829;-0,05;0,07847426
0,03090437;-0,05;0,08048761
0,0242458;-0,05;0,08084162
0,01759355;-0,05;0,0825379
0,004929626;-0,05;0,08375008
-0,002610105;-0,05;0,08394244
-0,009506269;-0,05;0,08303709
-0,02092252;-0,05;0,08328057
-0,02849098;-0,05;0,08286494
-0,03606087;-0,05;0,08248254
-0,04906675;-0,05;0,08091421
-0,05669972;-0,05;0,07975442
-0,06422976;-0,05;0,07908936
-0,07246529;-0,05;0,0775632
-0,07768802;-0,05;0,0770638
-0,08320562;-0,05;0,07663606
-0,09146957;-0,05;0,07633539
-0,09617086;-0,05;0,07576519
-0,09981691;-0,05;0,07541219
-0,1097249;-0,05;0,07543012
-0,1149045;-0,05;0,07578154
-0,1202198;-0,05;0,0756803
-0,1275547;-0,05;0,07485893
-0,1341963;-0,05;0,07448746
-0,1391364;-0,05;0,07350875
-0,1500843;-0,05;0,07395302
-0,156746;-0,05;0,0755078
-0,1615064;-0,05;0,07655527
-0,1724351;-0,05;0,07878543
-0,1778577;-0,05;0,08008274
-0,1833568;-0,05;0,08118391
-0,1929549;-0,05;0,08237288
-0,1993227;-0,05;0,08269098
-0,2051252;-0,05;0,08172469
-0,2186492;-0,05;0,08028756
-0,2233062;-0,05;0,0790542
-0,2295078;-0,05;0,07609344
-0,2394351;-0,05;0,07353491
-0,2468679;-0,05;0,07275876
-0,2529936;-0,05;0,07050464
-0,2664659;-0,05;0,06947121
-0,2723115;-0,05;0,06949121
-0,2783976;-0,05;0,06900927
-0,2914104;-0,05;0,06816662
-0,298815;-0,05;0,06821524
-0,3071501;-0,05;0,06873539
-0,3180672;-0,05;0,07022563
-0,3250579;-0,05;0,07166089
-0,330266;-0,05;0,07397669
-0,3433161;-0,05;0,07599859
-0,3488134;-0,05;0,07849286
-0,3536288;-0,05;0,08080239
-0,3617166;-0,05;0,08492869
-0,3662482;-0,05;0,08717743
-0,3713449;-0,05;0,08976388
-0,3798636;-0,05;0,09440001
-0,3869664;-0,05;0,09819397
-0,392274;-0,05;0,101083
-0,4013174;-0,05;0,1055599
-0,4063785;-0,05;0,1081824
-0,4117009;-0,05;0,1104158
-0,4196031;-0,05;0,1163178
-0,4253686;-0,05;0,1171563
-0,4315757;-0,05;0,1206522
-0,4393736;-0,05;0,125289
-0,4439075;-0,05;0,1281937
-0,4495671;-0,05;0,131869
-0,4549666;-0,05;0,1354049
-0,4583192;-0,05;0,1376625
-0,461392;-0,05;0,1397526
-0,4672629;-0,05;0,1437687
-0,4703257;-0,05;0,1458878
-0,4736462;-0,05;0,1482265
-0,478891;-0,05;0,1519501
-0,481316;-0,05;0,1537318
-0,4840108;-0,05;0,1557195
-0,4877959;-0,05;0,1585207
-0,4905027;-0,05;0,1605363
-0,4923341;-0,05;0,1619551
-0,4944087;-0,05;0,1635817
-0,4954566;-0,05;0,1644016
-0,4965096;-0,05;0,1652166
-0,498362;-0,05;0,1666554
-0,4997008;-0,05;0,1676761
-0,5007226;-0,05;0,1684994
-0,5023119;-0,05;0,1697255
-0,5031241;-0,05;0,1703414
-0,5044527;-0,05;0,1713713
-0,506888;-0,05;0,1726438
-0,5086112;-0,05;0,173702
-0,5098408;-0,05;0,1743449
-0,5139316;-0,05;0,1757317
-0,5164065;-0,05;0,1764563
-0,5190332;-0,05;0,177003
-0,524497;-0,05;0,1761986
-0,5280027;-0,05;0,1750842
-0,5297343;-0,05;0,1750243
-0,5315382;-0,05;0,1744252
-0,5338694;-0,05;0,1725624
-0,5369876;-0,05;0,1720301
-0,5391275;-0,05;0,172034
-0,539383;-0,05;0,1716616
-0,5397839;-0,05;0,1711127
-0,5401819;-0,05;0,1705635
-0,5403268;-0,05;0,1703247
-0,5399351;-0,05;0,1708139
-0,5405678;-0,05;0,1705046
-0,5388036;-0,05;0,172042
-0,5376053;-0,05;0,1734011
-0,5398805;-0,05;0,1721556
-0,5409264;-0,05;0,1718959
-0,5429954;-0,05;0,1709643
-0,5463293;-0,05;0,1696194
-0,5481472;-0,05;0,1694861
-0,5495453;-0,05;0,1693549
-0,5523553;-0,05;0,1678832
-0,5510318;-0,05;0,1675011
-0,549377;-0,05;0,1669649
-0,5416062;-0,05;0,1667364
-0,5336126;-0,05;0,165421
-0,4333236;-0,05;0,2056903
-0,4257211;-0,05;0,2095918
-0,4207118;-0,05;0,2097828
0,3994237;-0,05;0,07333472
0,3956069;-0,05;0,07925514
0,3906443;-0,05;0,07899127
0,3869606;-0,05;0,07851873
0,3833725;-0,05;0,07793237
0,3770724;-0,05;0,07660547
0,3740204;-0,05;0,07584959
0,3711171;-0,05;0,07547961
0,3660088;-0,05;0,07506273
0,3629255;-0,05;0,07515325
0,3594304;-0,05;0,0753182
0,3543299;-0,05;0,07505643
0,3514697;-0,05;0,07476257
0,3490305;-0,05;0,07440302
0,3442529;-0,05;0,07355911
0,3415342;-0,05;0,07307191
0,3384653;-0,05;0,07246782
0,3337002;-0,05;0,07161804
0,3308496;-0,05;0,07140466
0,3281745;-0,05;0,07075366
0,3236961;-0,05;0,07011826
0,3212701;-0,05;0,0698465
0,3170329;-0,05;0,06944774
0,3111641;-0,05;0,06880234
0,3072839;-0,05;0,06851581
0,3028295;-0,05;0,06799299
0,2970672;-0,05;0,06723373
0,2926758;-0,05;0,06655559
0,2886088;-0,05;0,06601589
0,2807084;-0,05;0,06535697
0,2756295;-0,05;0,06477557
0,2701795;-0,05;0,06434539
0,2608946;-0,05;0,06391627
0,2561539;-0,05;0,06357662
0,2504285;-0,05;0,06400994
0,2418171;-0,05;0,06417731
0,236679;-0,05;0,06410416
0,2310663;-0,05;0,06467511
0,2217593;-0,05;0,06521545
0,2141957;-0,05;0,06584251
0,2063313;-0,05;0,06670309
0,197644;-0,05;0,06715439
0,1925941;-0,05;0,06762746
0,1868868;-0,05;0,06822729
0,1776619;-0,05;0,06868985
0,1717975;-0,05;0,06883907
0,1656191;-0,05;0,06913319
0,1542406;-0,05;0,06975241
0,1470372;-0,05;0,07059571
0,1402578;-0,05;0,0713079
0,1292508;-0,05;0,07262781
0,1215421;-0,05;0,0736202
0,1148232;-0,05;0,0745838
0,1025221;-0,05;0,07581684
0,09594114;-0,05;0,07644767
0,08409119;-0,05;0,07703268
0,07053947;-0,05;0,07711551
0,0644124;-0,05;0,0770503
0,05648344;-0,05;0,07663076
0,04399812;-0,05;0,07573596
0,03639286;-0,05;0,07529499
0,02755274;-0,05;0,07487582
0,01200923;-0,05;0,07438942
0,002905652;-0,05;0,07425968
-0,008091479;-0,05;0,07425066
-0,02211494;-0,05;0,0735388
-0,03064314;-0,05;0,07329239
-0,0398328;-0,05;0,07274321
-0,05422691;-0,05;0,07232466
-0,06501392;-0,05;0,07212962
-0,07393689;-0,05;0,07233597
-0,08776698;-0,05;0,07267685
-0,1000688;-0,05;0,07298971
-0,1095934;-0,05;0,07336169
-0,1219159;-0,05;0,07403655
-0,127748;-0,05;0,07448459
-0,1360137;-0,05;0,07540849
-0,1517739;-0,05;0,07816579
-0,1583691;-0,05;0,07953344
-0,1682659;-0,05;0,08170862
-0,1812997;-0,05;0,08523467
-0,1899377;-0,05;0,0874186
-0,1987581;-0,05;0,09003772
-0,2124541;-0,05;0,09364442
-0,2197847;-0,05;0,09486946
-0,2276241;-0,05;0,09569824
-0,2427861;-0,05;0,09627257
-0,2509375;-0,05;0,09671728
-0,2592682;-0,05;0,09662154
-0,2733005;-0,05;0,09683836
-0,2801753;-0,05;0,09739782
-0,2871506;-0,05;0,09779986
-0,2979093;-0,05;0,09916383
-0,3042823;-0,05;0,1004532
-0,3116014;-0,05;0,1019562
-0,3218577;-0,05;0,1048443
-0,327599;-0,05;0,1069072
-0,3337609;-0,05;0,1089357
-0,343661;-0,05;0,1128343
-0,3522057;-0,05;0,115923
-0,3586119;-0,05;0,1183129
-0,3703215;-0,05;0,1218457
-0,3752543;-0,05;0,1236268
-0,3815637;-0,05;0,1256261
-0,3914262;-0,05;0,128573
-0,3959931;-0,05;0,129746
-0,402474;-0,05;0,1315062
-0,4150333;-0,05;0,1346658
-0,4223727;-0,05;0,1365348
-0,4304235;-0,05;0,1386191
-0,4411627;-0,05;0,1420092
-0,4475332;-0,05;0,1444095
-0,453697;-0,05;0,1476693
-0,4605459;-0,05;0,1523462
-0,4643246;-0,05;0,1551236
-0,4681167;-0,05;0,1577952
-0,4743721;-0,05;0,1622418
-0,4775718;-0,05;0,1645819
-0,4808099;-0,05;0,1669455
-0,4863626;-0,05;0,1707211
-0,4890779;-0,05;0,1721271
-0,4917518;-0,05;0,1735474
-0,4964565;-0,05;0,176206
-0,4982522;-0,05;0,17763
-0,5009836;-0,05;0,1794816
-0,5040045;-0,05;0,1809643
-0,5061682;-0,05;0,1809106
-0,5079768;-0,05;0,1801835
-0,5107939;-0,05;0,1787032
-0,5118141;-0,05;0,1779439
-0,5135944;-0,05;0,1772941
-0,5152044;-0,05;0,1757714
-0,5159149;-0,05;0,1748116
-0,516804;-0,05;0,1736632
-0,5189933;-0,05;0,1719851
-0,5205368;-0,05;0,1711458
-0,5216815;-0,05;0,1702851
-0,5248987;-0,05;0,1679054
-0,527133;-0,05;0,1661991
-0,5297845;-0,05;0,1651192
-0,5356442;-0,05;0,1645617
-0,5392231;-0,05;0,1645863
-0,5430935;-0,05;0,164257
-0,5480141;-0,05;0,1637282
-0,5507919;-0,05;0,1636145
-0,5526125;-0,05;0,1636076
-0,555761;-0,05;0,1641588
-0,5578546;-0,05;0,1644022
-0,559768;-0,05;0,164241
-0,5622376;-0,05;0,1645476
-0,5634483;-0,05;0,1647009
-0,564437;-0,05;0,1646257
-0,5659238;-0,05;0,1644301
-0,5657895;-0,05;0,1645079
-0,5645677;-0,05;0,1658792
-0,5605382;-0,05;0,1659687
-0,5602124;-0,05;0,1651423
-0,5564596;-0,05;0,1660446
-0,5447475;-0,05;0,1681418
-0,5399811;-0,05;0,1671081
-0,5350763;-0,05;0,1646447
-0,5176286;-0,05;0,1639043
-0,5094506;-0,05;0,1636922
-0,5026035;-0,05;0,1636323
-0,496835;-0,05;0,1623838
-0,4948783;-0,05;0,1607036
-0,4908924;-0,05;0,161567
-0,4896109;-0,05;0,1588413
-0,4883311;-0,05;0,1566566
-0,4890559;-0,05;0,1540325
-0,4864289;-0,05;0,1490028
-0,4846544;-0,05;0,1473441
-0,4818232;-0,05;0,1453558
-0,4755674;-0,05;0,1416223
-0,4711565;-0,05;0,1394403
-0,4645595;-0,05;0,1368243
-0,4503076;-0,05;0,1320608
-0,4390093;-0,05;0,128686
-0,4301417;-0,05;0,1261144
