Numero du participant;Numero d'essaie;Condition;Position X;Position Y;Position Z;Cible touché;temps
1;3;b;-0,03020268;-0,05;0,008407572;0;101,821
1;3;b;-0,03083401;-0,05;0,009432321;0;101,8381
1;3;b;-0,03210455;-0,05;0,01126587;0;101,8606
1;3;b;-0,03341137;-0,05;0,01184082;0;101,8776
1;3;b;-0,03434124;-0,05;0,01306336;0;101,8952
1;3;b;-0,03557886;-0,05;0,01471667;0;101,9247
1;3;b;-0,03686086;-0,05;0,01608313;0;101,9417
1;3;b;-0,03848322;-0,05;0,01646162;0;101,9613
1;3;b;-0,04029938;-0,05;0,01902962;0;101,9928
1;3;b;-0,04124654;-0,05;0,02008511;0;102,0108
1;3;b;-0,04217888;-0,05;0,02080567;0;102,0289
1;3;b;-0,04366995;-0,05;0,02335019;0;102,0595
1;3;b;-0,04460176;-0,05;0,02448336;0;102,0775
1;3;b;-0,04516443;-0,05;0,025598;0;102,0956
1;3;b;-0,04633167;-0,05;0,0276185;0;102,1271
1;3;b;-0,04722326;-0,05;0,02875614;0;102,1441
1;3;b;-0,04817016;-0,05;0,02955726;0;102,1617
1;3;b;-0,0490194;-0,05;0,03119981;0;102,1852
1;3;b;-0,04958581;-0,05;0,03217124;0;102,2017
1;3;b;-0,05050581;-0,05;0,0332181;0;102,2197
1;3;b;-0,05127927;-0,05;0,0353238;0;102,2493
1;3;b;-0,05149148;-0,05;0,03636092;0;102,2663
1;3;b;-0,05205094;-0,05;0,03795639;0;102,2853
1;3;b;-0,05243319;-0,05;0,04051778;0;102,3158
1;3;b;-0,05301829;-0,05;0,04186188;0;102,3339
1;3;b;-0,05348181;-0,05;0,0437735;0;102,3529
1;3;b;-0,05487639;-0,05;0,04685171;0;102,3835
1;3;b;-0,05564862;-0,05;0,04922926;0;102,4025
1;3;b;-0,05610318;-0,05;0,05144425;0;102,421
1;3;b;-0,05708101;-0,05;0,05499007;0;102,4531
1;3;b;-0,0579039;-0,05;0,05664669;0;102,4706
1;3;b;-0,05872457;-0,05;0,05800779;0;102,4886
1;3;b;-0,05976711;-0,05;0,06069014;0;102,5086
1;3;b;-0,06082591;-0,05;0,06281531;0;102,5287
1;3;b;-0,06187773;-0,05;0,06494416;0;102,5472
1;3;b;-0,06384249;-0,05;0,06722643;0;102,5787
1;3;b;-0,06521974;-0,05;0,06921341;0;102,5957
1;3;b;-0,06663125;-0,05;0,07080562;0;102,6138
1;3;b;-0,0688021;-0,05;0,07401253;0;102,6458
1;3;b;-0,0698723;-0,05;0,07558125;0;102,6638
1;3;b;-0,07154636;-0,05;0,07700446;0;102,6829
1;3;b;-0,0733932;-0,05;0,07972712;0;102,7144
1;3;b;-0,0747427;-0,05;0,08126921;0;102,7324
1;3;b;-0,07608687;-0,05;0,08306208;0;102,7525
1;3;b;-0,0791143;-0,05;0,08651333;0;102,7843
1;3;b;-0,08039957;-0,05;0,08852736;0;102,8023
1;3;b;-0,08172131;-0,05;0,09024549;0;102,8208
1;3;b;-0,08370523;-0,05;0,09145398;0;102,8414
1;3;b;-0,08502103;-0,05;0,09296863;0;102,8604
1;3;b;-0,08634725;-0,05;0,0945217;0;102,8794
1;3;b;-0,08813383;-0,05;0,09703366;0;102,9109
1;3;b;-0,08888026;-0,05;0,09797616;0;102,9269
1;3;b;-0,08969607;-0,05;0,09889838;0;102,9455
1;3;b;-0,09051025;-0,05;0,1013301;0;102,978
1;3;b;-0,09127002;-0,05;0,1025544;0;102,996
1;3;b;-0,09199511;-0,05;0,1038187;0;103,0141
1;3;b;-0,09355881;-0,05;0,1056058;0;103,0482
1;3;b;-0,09396359;-0,05;0,1066597;0;103,0662
1;3;b;-0,09536524;-0,05;0,1076348;0;103,0852
1;3;b;-0,09726069;-0,05;0,1088018;0;103,1178
1;3;b;-0,09860583;-0,05;0,1097296;0;103,1368
1;3;b;-0,0999761;-0,05;0,1106428;0;103,1547
1;3;b;-0,1017366;-0,05;0,1129673;0;103,1768
1;3;b;-0,1033911;-0,05;0,1138064;0;103,1948
1;3;b;-0,1052357;-0,05;0,1153474;0;103,2128
1;3;b;-0,1086372;-0,05;0,1166209;0;103,2464
1;3;b;-0,1104299;-0,05;0,1181962;0;103,2644
1;3;b;-0,1126489;-0,05;0,1193418;0;103,2834
1;3;b;-0,1169919;-0,05;0,1203627;0;103,316
1;3;b;-0,1189692;-0,05;0,1210212;0;103,334
1;3;b;-0,1215332;-0,05;0,1217665;0;103,353
1;3;b;-0,1255856;-0,05;0,1223368;0;103,3855
1;3;b;-0,1286417;-0,05;0,1219233;0;103,4046
1;3;b;-0,1308108;-0,05;0,1214695;0;103,4226
1;3;b;-0,1359762;-0,05;0,1195202;0;103,4571
1;3;b;-0,1391474;-0,05;0,1187146;1;103,4756
1;3;b;-0,1417893;-0,05;0,1175823;0;103,4937
1;3;b;-0,1446901;-0,05;0,115327;0;103,5147
1;3;b;-0,1473314;-0,05;0,1129211;0;103,5347
1;3;b;-0,1501145;-0,05;0,1101138;0;103,5538
1;3;b;-0,1546795;-0,05;0,1050623;1;103,5833
1;3;b;-0,157117;-0,05;0,1026795;0;103,6013
1;3;b;-0,1591086;-0,05;0,09940563;0;103,6203
1;3;b;-0,1624258;-0,05;0,09338166;0;103,6509
1;3;b;-0,1649221;-0,05;0,0897295;0;103,6699
1;3;b;-0,1670605;-0,05;0,08618726;0;103,6889
1;3;b;-0,1698443;-0,05;0,07853629;0;103,7214
1;3;b;-0,1717979;-0,05;0,07480893;0;103,7439
1;3;b;-0,1731301;-0,05;0,07057936;0;103,7594
1;3;b;-0,1760348;-0,05;0,06276496;0;103,791
1;3;b;-0,1772647;-0,05;0,05908635;1;103,81
1;3;b;-0,1783997;-0,05;0,05595487;1;103,828
1;3;b;-0,1798601;-0,05;0,05136593;0;103,8486
1;3;b;-0,1817591;-0,05;0,04667447;0;103,8721
1;3;b;-0,1827705;-0,05;0,04252927;0;103,8896
1;3;b;-0,1852403;-0,05;0,0353281;0;103,9217
1;3;b;-0,1865316;-0,05;0,03161433;0;103,9392
1;3;b;-0,1885415;-0,05;0,02645033;0;103,9582
1;3;b;-0,1916094;-0,05;0,02002768;0;103,9908
1;3;b;-0,1935241;-0,05;0,01538912;0;104,0098
1;3;b;-0,1954149;-0,05;0,01068934;0;104,0288
1;3;b;-0,1984456;-0,05;0,003029821;0;104,0609
1;3;b;-0,2006549;-0,05;-0,001301697;0;104,0794
1;3;b;-0,2029155;-0,05;-0,00571214;0;104,0994
1;3;b;-0,207;-0,05;-0,01292832;0;104,1314
1;3;b;-0,2095091;-0,05;-0,01673234;0;104,1499
1;3;b;-0,2124199;-0,05;-0,02063706;0;104,169
1;3;b;-0,2145107;-0,05;-0,02425313;0;104,1905
1;3;b;-0,2169078;-0,05;-0,02748756;0;104,2115
1;3;b;-0,2188163;-0,05;-0,030276;0;104,2306
1;3;b;-0,2229631;-0,05;-0,03563285;0;104,2626
1;3;b;-0,224328;-0,05;-0,03780664;0;104,2806
1;3;b;-0,226157;-0,05;-0,04023423;0;104,3007
1;3;b;-0,2293081;-0,05;-0,04180726;1;104,3337
1;3;b;-0,2316006;-0,05;-0,04308635;0;104,3527
1;3;b;-0,2336958;-0,05;-0,04370002;0;104,3718
1;3;b;-0,2372679;-0,05;-0,0440355;0;104,4043
1;3;b;-0,2401718;-0,05;-0,04471412;0;104,4223
1;3;b;-0,2433701;-0,05;-0,0451023;0;104,4429
1;3;b;-0,2487928;-0,05;-0,04787808;0;104,4754
1;3;b;-0,2520919;-0,05;-0,0484283;0;104,4954
1;3;b;-0,2566014;-0,05;-0,04900212;0;104,5154
1;3;b;-0,2610095;-0,05;-0,04920078;0;104,537
1;3;b;-0,2659001;-0,05;-0,04971356;0;104,558
1;3;b;-0,2706179;-0,05;-0,04953157;0;104,577
1;3;b;-0,2785302;-0,05;-0,04958628;0;104,609
1;3;b;-0,2829139;-0,05;-0,0483985;0;104,6266
1;3;b;-0,2868701;-0,05;-0,04821991;0;104,6456
1;3;b;-0,2955041;-0,05;-0,0475307;0;104,6786
1;3;b;-0,2999232;-0,05;-0,04628368;0;104,6961
1;3;b;-0,3040673;-0,05;-0,0443856;0;104,7161
1;3;b;-0,3116271;-0,05;-0,04146918;0;104,7487
1;3;b;-0,3165738;-0,05;-0,04072932;0;104,7677
1;3;b;-0,3214881;-0,05;-0,03963659;0;104,7878
1;3;b;-0,3288163;-0,05;-0,03656379;0;104,8203
1;3;b;-0,3338478;-0,05;-0,03476208;0;104,8393
1;3;b;-0,3385374;-0,05;-0,03308441;0;104,8584
1;3;b;-0,3438953;-0,05;-0,03093282;0;104,8794
1;3;b;-0,3493231;-0,05;-0,03012528;0;104,9004
1;3;b;-0,353516;-0,05;-0,02826935;0;104,9194
1;3;b;-0,3606161;-0,05;-0,0253532;0;104,951
1;3;b;-0,3642232;-0,05;-0,02401788;0;104,969
1;3;b;-0,3682635;-0,05;-0,02264334;0;104,989
1;3;b;-0,3738635;-0,05;-0,02193638;0;105,0215
1;3;b;-0,3766834;-0,05;-0,02065695;0;105,0411
1;3;b;-0,3804772;-0,05;-0,0206947;0;105,0611
1;3;b;-0,3866886;-0,05;-0,02032347;0;105,0941
1;3;b;-0,3910849;-0,05;-0,01976362;0;105,1132
1;3;b;-0,3944528;-0,05;-0,018824;0;105,1322
1;3;b;-0,40192;-0,05;-0,01825434;0;105,1672
1;3;b;-0,4058335;-0,05;-0,01741957;0;105,1872
1;3;b;-0,4105576;-0,05;-0,01727898;0;105,2072
1;3;b;-0,4160023;-0,05;-0,01507452;0;105,2278
1;3;b;-0,4213575;-0,05;-0,01364027;0;105,2498
1;3;b;-0,4252526;-0,05;-0,01190697;0;105,2698
1;3;b;-0,4321666;-0,05;-0,0106755;0;105,3018
1;3;b;-0,4369426;-0,05;-0,009628506;1;105,3219
1;3;b;-0,440635;-0,05;-0,007406583;0;105,3414
1;3;b;-0,4475677;-0,05;-0,003782365;0;105,376
1;3;b;-0,4514434;-0,05;-0,002584204;0;105,395
1;3;b;-0,4557014;-0,05;-0,0005728435;0;105,415
1;3;b;-0,4611843;-0,05;0,004168071;0;105,4481
1;3;b;-0,4637262;-0,05;0,006772364;0;105,4681
1;3;b;-0,4663431;-0,05;0,009986296;0;105,4871
1;3;b;-0,4706927;-0,05;0,01484021;0;105,5211
1;3;b;-0,473532;-0,05;0,01675883;0;105,5417
1;3;b;-0,4750896;-0,05;0,02020984;0;105,5607
1;3;b;-0,4764121;-0,05;0,02484559;1;105,5827
1;3;b;-0,4795137;-0,05;0,02858122;0;105,6048
1;3;b;-0,4815421;-0,05;0,03182262;0;105,6233
1;3;b;-0,484199;-0,05;0,03843625;1;105,6568
1;3;b;-0,4861997;-0,05;0,04170435;0;105,6758
1;3;b;-0,488637;-0,05;0,04422741;0;105,6949
1;3;b;-0,4921612;-0,05;0,04936155;0;105,7294
1;3;b;-0,4947973;-0,05;0,05158724;0;105,7504
1;3;b;-0,496386;-0,05;0,05402084;0;105,7695
1;3;b;-0,4990146;-0,05;0,05906051;1;105,803
1;3;b;-0,5008705;-0,05;0,06169712;0;105,8225
1;3;b;-0,5027526;-0,05;0,06428225;0;105,8426
1;3;b;-0,50454;-0,05;0,06971376;1;105,8756
1;3;b;-0,5059516;-0,05;0,07234256;0;105,8946
1;3;b;-0,5070955;-0,05;0,07530124;0;105,9147
1;3;b;-0,5084492;-0,05;0,07864425;1;105,9372
1;3;b;-0,5078737;-0,05;0,08410956;1;105,9608
1;3;b;-0,5076672;-0,05;0,08832107;1;105,9799
1;3;b;-0,5080857;-0,05;0,09540224;1;106,0149
1;3;b;-0,5086029;-0,05;0,09909545;1;106,033
1;3;b;-0,5083115;-0,05;0,1038853;1;106,054
1;3;b;-0,5088905;-0,05;0,1098608;0;106,088
1;3;b;-0,5087865;-0,05;0,113743;1;106,1071
1;3;b;-0,5088079;-0,05;0,1174021;1;106,1266
1;3;b;-0,5096589;-0,05;0,1234727;1;106,1611
1;3;b;-0,509832;-0,05;0,1280807;0;106,1827
1;3;b;-0,5104355;-0,05;0,131442;0;106,2027
1;3;b;-0,5104394;-0,05;0,1377925;0;106,2378
1;3;b;-0,5101447;-0,05;0,1416514;0;106,2568
1;3;b;-0,5093391;-0,05;0,1450526;0;106,2768
1;3;b;-0,5090053;-0,05;0,1489611;0;106,2988
1;3;b;-0,5090892;-0,05;0,1528807;0;106,3214
1;3;b;-0,509498;-0,05;0,1563133;0;106,3414
1;3;b;-0,5093802;-0,05;0,1608983;0;106,3745
1;3;b;-0,5106065;-0,05;0,1632731;0;106,3925
1;3;b;-0,5117213;-0,05;0,1663589;0;106,4135
1;3;b;-0,512632;-0,05;0,1701234;0;106,4466
1;3;b;-0,5135512;-0,05;0,1722896;0;106,4666
1;3;b;-0,5155354;-0,05;0,17422;0;106,4866
1;3;b;-0,5183141;-0,05;0,1768144;0;106,5211
1;3;b;-0,5209386;-0,05;0,1785508;0;106,5412
1;3;b;-0,5237061;-0,05;0,1795672;0;106,5622
1;3;b;-0,5273618;-0,05;0,1822104;0;106,5967
1;3;b;-0,5300946;-0,05;0,1832899;0;106,6163
1;3;b;-0,5336313;-0,05;0,1845149;0;106,6373
1;3;b;-0,5364268;-0,05;0,1854813;0;106,6604
1;3;b;-0,5390507;-0,05;0,1861074;0;106,6819
1;3;b;-0,5408158;-0,05;0,1873007;0;106,7019
1;3;b;-0,5438481;-0,05;0,1886252;0;106,736
1;3;b;-0,5460526;-0,05;0,1893261;0;106,7556
1;3;b;-0,5475523;-0,05;0,1902796;0;106,7757
1;3;b;-0,5490779;-0,05;0,191694;0;106,8102
1;3;b;-0,5498486;-0,05;0,1924324;0;106,8302
1;3;b;-0,5497912;-0,05;0,1930059;0;106,8513
1;3;b;-0,5506774;-0,05;0,19409;0;106,8858
1;3;b;-0,5510357;-0,05;0,1947192;0;106,9058
1;3;b;-0,550917;-0,05;0,1953378;0;106,9254
1;3;b;-0,5497235;-0,05;0,1971062;0;106,9604
1;3;b;-0,5486833;-0,05;0,1981666;0;106,9795
1;4;b;0,3890583;-0,05;0,05800135;0;112,7224
1;4;b;0,381656;-0,05;0,05901852;0;112,7335
1;4;b;0,3806872;-0,05;0,05936259;0;112,743
1;4;b;0,3787614;-0,05;0,05940378;0;112,7581
1;4;b;0,3779153;-0,05;0,05961342;0;112,7662
1;4;b;0,3771575;-0,05;0,05962412;0;112,7754
1;4;b;0,3758058;-0,05;0,06021623;0;112,7911
1;4;b;0,3752457;-0,05;0,06056352;0;112,8012
1;4;b;0,3745379;-0,05;0,0612881;0;112,8107
1;4;b;0,3739516;-0,05;0,06252171;0;112,8277
1;4;b;0,3729333;-0,05;0,06301036;0;112,8422
1;4;b;0,3722021;-0,05;0,06372431;0;112,8516
1;4;b;0,3714032;-0,05;0,06458351;0;112,8661
1;4;b;0,3706726;-0,05;0,06530026;0;112,8752
1;4;b;0,3699978;-0,05;0,06517097;0;112,8853
1;4;b;0,3677795;-0,05;0,06739454;0;112,907
1;4;b;0,3676132;-0,05;0,06628779;0;112,915
1;4;b;0,3662508;-0,05;0,06741689;0;112,9251
1;4;b;0,364265;-0,05;0,06767562;0;112,9431
1;4;b;0,3641895;-0,05;0,06635185;0;112,9522
1;4;b;0,3624834;-0,05;0,06740338;0;112,9613
1;4;b;0,3606848;-0,05;0,06812964;0;112,9766
1;4;b;0,359734;-0,05;0,06777771;0;112,9861
1;4;b;0,3574307;-0,05;0,06857812;0;112,9962
1;4;b;0,3550194;-0,05;0,06823006;0;113,0125
1;4;b;0,3535989;-0,05;0,06821212;0;113,0225
1;4;b;0,3521637;-0,05;0,06891198;0;113,033
1;4;b;0,3500164;-0,05;0,06894075;0;113,0499
1;4;b;0,349091;-0,05;0,06861827;0;113,0604
1;4;b;0,3471543;-0,05;0,06952431;0;113,0707
1;4;b;0,3445466;-0,05;0,0696415;0;113,0877
1;4;b;0,3439175;-0,05;0,06875825;0;113,0973
1;4;b;0,3416875;-0,05;0,06946541;0;113,1073
1;4;b;0,3393465;-0,05;0,06910586;0;113,124
1;4;b;0,3383524;-0,05;0,06894051;0;113,1341
1;4;b;0,3365539;-0,05;0,06968123;0;113,1442
1;4;b;0,3346939;-0,05;0,06821822;0;113,1609
1;4;b;0,3330068;-0,05;0,06887643;0;113,1714
1;4;b;0,3316191;-0,05;0,06869366;0;113,1809
1;4;b;0,3302318;-0,05;0,0678903;0;113,1975
1;4;b;0,3283382;-0,05;0,06888432;0;113,208
1;4;b;0,3269799;-0,05;0,06873469;0;113,219
1;4;b;0,3251159;-0,05;0,06798717;0;113,2361
1;4;b;0,3235871;-0,05;0,06744191;0;113,2496
1;4;b;0,3218138;-0,05;0,06811225;0;113,2581
1;4;b;0,3193415;-0,05;0,06713292;0;113,2749
1;4;b;0,3185445;-0,05;0,06653135;0;113,2854
1;4;b;0,3161064;-0,05;0,06701775;0;113,2975
1;4;b;0,3139082;-0,05;0,06628987;0;113,313
1;4;b;0,3131093;-0,05;0,06580582;0;113,323
1;4;b;0,3111731;-0,05;0,06610217;0;113,3333
1;4;b;0,3092503;-0,05;0,06477477;0;113,3492
1;4;b;0,3077703;-0,05;0,0649563;0;113,3586
1;4;b;0,3060964;-0,05;0,06469519;0;113,3691
1;4;b;0,304916;-0,05;0,06324831;0;113,3855
1;4;b;0,3030572;-0,05;0,0642197;0;113,394
1;4;b;0,3016295;-0,05;0,06355661;0;113,4081
1;4;b;0,2995449;-0,05;0,06350162;0;113,4257
1;4;b;0,2981623;-0,05;0,06337972;0;113,4352
1;4;b;0,2965737;-0,05;0,06377389;0;113,4464
1;4;b;0,2943404;-0,05;0,06327994;0;113,467
1;4;b;0,2934728;-0,05;0,06306304;0;113,4785
1;4;b;0,292952;-0,05;0,06279589;0;113,4927
1;4;b;0,2898304;-0,05;0,06442365;0;113,5199
1;4;b;0,2883307;-0,05;0,06375706;0;113,5334
1;4;b;0,2871186;-0,05;0,06342062;0;113,5476
1;4;b;0,2837535;-0,05;0,0647704;0;113,5757
1;4;b;0,2822876;-0,05;0,06501704;0;113,5905
1;4;b;0,2808828;-0,05;0,06409834;0;113,6061
1;4;b;0,2777232;-0,05;0,0651875;0;113,6329
1;4;b;0,2765878;-0,05;0,06546052;0;113,6474
1;4;b;0,2753907;-0,05;0,06508849;0;113,6635
1;4;b;0,2726145;-0,05;0,06619027;0;113,6917
1;4;b;0,2710321;-0,05;0,06659938;0;113,7058
1;4;b;0,2693448;-0,05;0,06650873;0;113,7211
1;4;b;0,2675455;-0,05;0,06688853;0;113,7397
1;4;b;0,2667127;-0,05;0,06653579;0;113,7528
1;4;b;0,264946;-0,05;0,06765912;0;113,7674
1;4;b;0,2624733;-0,05;0,06794161;0;113,7934
1;4;b;0,2610315;-0,05;0,06835349;0;113,8086
1;4;b;0,2591998;-0,05;0,06961994;0;113,8241
1;4;b;0,2563355;-0,05;0,06996709;0;113,8508
1;4;b;0,2549646;-0,05;0,07033146;0;113,8653
1;4;b;0,2536125;-0,05;0,07135837;0;113,8815
1;4;b;0,2509727;-0,05;0,07315689;0;113,9083
1;4;b;0,2497066;-0,05;0,07297566;0;113,9228
1;4;b;0,2477268;-0,05;0,07382492;0;113,9378
1;4;b;0,2441011;-0,05;0,07475627;0;113,9643
1;4;b;0,2429691;-0,05;0,07427636;0;113,9795
1;4;b;0,2405562;-0,05;0,07559751;0;113,9956
1;4;b;0,2376533;-0,05;0,07631262;0;114,0147
1;4;b;0,2347517;-0,05;0,0781657;0;114,0288
1;4;b;0,2322815;-0,05;0,07850742;0;114,0434
1;4;b;0,2284698;-0,05;0,07824597;0;114,0708
1;4;b;0,2256937;-0,05;0,07956036;0;114,0848
1;4;b;0,2230471;-0,05;0,07965507;0;114,1009
1;4;b;0,2184502;-0,05;0,0795816;0;114,1274
1;4;b;0,2155334;-0,05;0,08059307;0;114,1444
1;4;b;0,2131601;-0,05;0,08084843;0;114,1598
1;4;b;0,2101755;-0,05;0,08033645;0;114,1874
1;4;b;0,2078222;-0,05;0,08055058;0;114,2036
1;4;b;0,2054025;-0,05;0,08104122;0;114,2178
1;4;b;0,2023421;-0,05;0,07942086;0;114,2458
1;4;b;0,2007715;-0,05;0,07925085;0;114,2599
1;4;b;0,1987965;-0,05;0,0793398;0;114,2758
1;4;b;0,1969333;-0,05;0,07782935;0;114,2995
1;4;b;0,1952767;-0,05;0,07784903;0;114,3125
1;4;b;0,19437;-0,05;0,07650287;0;114,3276
1;4;b;0,1908748;-0,05;0,07629534;0;114,355
1;4;b;0,1892224;-0,05;0,0750716;0;114,3695
1;4;b;0,1881465;-0,05;0,0745544;0;114,3845
1;4;b;0,18465;-0,05;0,07414244;0;114,412
1;4;b;0,1822247;-0,05;0,07334949;0;114,4286
1;4;b;0,1803418;-0,05;0,07176372;0;114,4449
1;4;b;0,1777336;-0,05;0,07087109;0;114,4715
1;4;b;0,1761524;-0,05;0,07090396;0;114,4876
1;4;b;0,1741381;-0,05;0,07123989;0;114,5046
1;4;b;0,1713261;-0,05;0,06961868;0;114,5314
1;4;b;0,1692487;-0,05;0,06885725;0;114,5478
1;4;b;0,167458;-0,05;0,06813891;0;114,5634
1;4;b;0,1650831;-0,05;0,06715985;0;114,5824
1;4;b;0,1634079;-0,05;0,06731994;0;114,5949
1;4;b;0,1616977;-0,05;0,06617601;0;114,6094
1;4;b;0,1586382;-0,05;0,06390969;0;114,6367
1;4;b;0,156395;-0,05;0,0637326;0;114,6513
1;4;b;0,1543375;-0,05;0,06277377;0;114,6685
1;4;b;0,151889;-0,05;0,0592221;0;114,6952
1;4;b;0,1501853;-0,05;0,05787821;0;114,7108
1;4;b;0,1482735;-0,05;0,05761319;0;114,7268
1;4;b;0,1467298;-0,05;0,05399069;0;114,7543
1;4;b;0,1451719;-0,05;0,05187102;0;114,7706
1;4;b;0,1437807;-0,05;0,0505183;0;114,7868
1;4;b;0,142015;-0,05;0,0476741;0;114,8144
1;4;b;0,1413931;-0,05;0,04585564;0;114,8305
1;4;b;0,1404591;-0,05;0,04386489;0;114,8455
1;4;b;0,1394739;-0,05;0,04194561;0;114,8639
1;4;b;0,1386103;-0,05;0,04116566;0;114,8779
1;4;b;0,1375031;-0,05;0,03990323;0;114,8934
1;4;b;0,1359688;-0,05;0,03717323;0;114,9227
1;4;b;0,1355565;-0,05;0,03581176;0;114,938
1;4;b;0,1348458;-0,05;0,03415794;0;114,9545
1;4;b;0,1324417;-0,05;0,0323016;0;114,9825
1;4;b;0,1316446;-0,05;0,03087682;0;114,999
1;4;b;0,1312123;-0,05;0,02951714;0;115,0145
1;4;b;0,1300321;-0,05;0,02647728;0;115,0432
1;4;b;0,1284913;-0,05;0,02538496;0;115,0592
1;4;b;0,1269416;-0,05;0,02431555;0;115,0768
1;4;b;0,1248093;-0,05;0,02087743;0;115,1042
1;4;b;0,1241371;-0,05;0,01867682;0;115,1196
1;4;b;0,1230563;-0,05;0,01707699;1;115,1356
1;4;b;0,12155;-0,05;0,01553658;0;115,1562
1;4;b;0,1202138;-0,05;0,01316486;0;115,1713
1;4;b;0,1187449;-0,05;0,01150745;0;115,187
1;4;b;0,1165298;-0,05;0,01006992;0;115,2152
1;4;b;0,1153259;-0,05;0,009024911;0;115,2296
1;4;b;0,1131611;-0,05;0,007471435;0;115,2462
1;4;b;0,1101556;-0,05;0,004347581;0;115,2752
1;4;b;0,1089068;-0,05;0,003465321;0;115,2915
1;4;b;0,107604;-0,05;0,002750374;0;115,307
1;4;b;0,1051007;-0,05;0,0005009249;0;115,3379
1;4;b;0,1035467;-0,05;-0,001136128;0;115,3562
1;4;b;0,1026748;-0,05;-0,002336904;0;115,3723
1;4;b;0,1013597;-0,05;-0,005754598;0;115,4003
1;4;b;0,1004176;-0,05;-0,006935312;1;115,4178
1;4;b;0,09982704;-0,05;-0,00781977;1;115,4328
1;4;b;0,09935373;-0,05;-0,009604013;0;115,4525
1;4;b;0,09892426;-0,05;-0,009298603;1;115,4665
1;4;b;0,09869435;-0,05;-0,01060869;0;115,4836
1;4;b;0,09805536;-0,05;-0,01418727;0;115,5121
1;4;b;0,0974533;-0,05;-0,01533735;1;115,5266
1;4;b;0,09696326;-0,05;-0,01730811;0;115,5442
1;4;b;0,0961393;-0,05;-0,01979754;0;115,5723
1;4;b;0,09559518;-0,05;-0,02127527;0;115,5891
1;4;b;0,09474541;-0,05;-0,0237646;0;115,6141
1;4;b;0,09339915;-0,05;-0,03156846;0;115,6881
1;4;b;0,09264467;-0,05;-0,03498076;0;115,7167
1;4;b;0,09220536;-0,05;-0,03801117;0;115,7363
1;4;b;0,09167821;-0,05;-0,04057407;0;115,7663
1;4;b;0,09108478;-0,05;-0,04180002;0;115,7825
1;4;b;0,0901741;-0,05;-0,04370057;0;115,7995
1;4;b;0,08968578;-0,05;-0,04631564;0;115,8185
1;4;b;0,08954016;-0,05;-0,04857203;0;115,8347
1;4;b;0,08904591;-0,05;-0,0511802;0;115,85
1;4;b;0,0881253;-0,05;-0,05328851;0;115,8792
1;4;b;0,08757127;-0,05;-0,05527503;0;115,8946
1;4;b;0,08739611;-0,05;-0,05737876;0;115,9117
1;4;b;0,08708879;-0,05;-0,06164005;0;115,9415
1;4;b;0,08685234;-0,05;-0,06274362;0;115,9575
1;4;b;0,08621462;-0,05;-0,06413552;0;115,9735
1;4;b;0,08534896;-0,05;-0,06730245;0;116,0026
1;4;b;0,08476737;-0,05;-0,06919526;0;116,0216
1;4;b;0,08418247;-0,05;-0,07108484;0;116,0383
1;4;b;0,082695;-0,05;-0,0757188;0;116,0671
1;4;b;0,08201872;-0,05;-0,07652784;0;116,0831
1;4;b;0,08092393;-0,05;-0,07740694;0;116,1006
1;4;b;0,07993343;-0,05;-0,07908689;0;116,1198
1;4;b;0,07854196;-0,05;-0,08084832;0;116,1365
1;4;b;0,07754231;-0,05;-0,08252089;0;116,1526
1;4;b;0,07565692;-0,05;-0,0869471;0;116,1832
1;4;b;0,07470033;-0,05;-0,08903448;0;116,1997
1;4;b;0,07372548;-0,05;-0,09103012;0;116,2164
1;4;b;0,07201206;-0,05;-0,09375796;0;116,2454
1;4;b;0,07085441;-0,05;-0,09460698;0;116,2625
1;4;b;0,07064293;-0,05;-0,09653853;0;116,2785
1;4;b;0,06925916;-0,05;-0,09932166;0;116,3077
1;4;b;0,0686188;-0,05;-0,100767;0;116,3247
1;4;b;0,06794821;-0,05;-0,1024555;0;116,3416
1;4;b;0,06690524;-0,05;-0,1044405;0;116,3706
1;4;b;0,06626646;-0,05;-0,1061783;0;116,3879
1;4;b;0,0656171;-0,05;-0,1082154;0;116,4039
1;4;b;0,06528226;-0,05;-0,1089654;0;116,4257
1;4;b;0,06461626;-0,05;-0,111228;0;116,4413
1;4;b;0,06390922;-0,05;-0,1124372;0;116,4578
1;4;b;0,06276245;-0,05;-0,1134804;0;116,4854
1;4;b;0,06166013;-0,05;-0,1147326;0;116,5012
1;4;b;0,06053188;-0,05;-0,11543;0;116,5179
1;4;b;0,05792135;-0,05;-0,1177705;0;116,5462
1;4;b;0,05643991;-0,05;-0,1196851;0;116,563
1;4;b;0,05414034;-0,05;-0,1211852;0;116,5812
1;4;b;0,04944462;-0,05;-0,1221104;0;116,611
1;4;b;0,04754739;-0,05;-0,1233384;0;116,628
1;4;b;0,04565195;-0,05;-0,1247769;0;116,6455
1;4;b;0,042568;-0,05;-0,1261395;0;116,675
1;4;b;0,04064464;-0,05;-0,1267187;0;116,6909
1;4;b;0,03838187;-0,05;-0,12844;0;116,7085
1;4;b;0,03647653;-0,05;-0,1292936;0;116,7291
1;4;b;0,03575578;-0,05;-0,1302905;0;116,7454
1;4;b;0,03503847;-0,05;-0,1319115;0;116,762
1;4;b;0,03388056;-0,05;-0,1334266;0;116,7911
1;4;b;0,03352699;-0,05;-0,1347823;0;116,8071
