X;Y;Z
-0,021856976;-0,05;-0,117348739
-0,027505863;-0,05;-0,115759952
-0,029862505;-0,05;-0,115192518
-0,031937306;-0,05;-0,114380135
-0,034538057;-0,05;-0,115034977
-0,035351521;-0,05;-0,115076235
-0,03663246;-0,05;-0,114455765
-0,039992344;-0,05;-0,11486347
-0,041617715;-0,05;-0,114045737
-0,042998587;-0,05;-0,113248816
-0,046251601;-0,05;-0,112885088
-0,046709359;-0,05;-0,111530224
-0,046900803;-0,05;-0,110239091
-0,047751355;-0,05;-0,106195931
-0,047995739;-0,05;-0,104644327
-0,048224138;-0,05;-0,098314798
-0,047441747;-0,05;-0,095925613
-0,047126556;-0,05;-0,094216632
-0,047165348;-0,05;-0,093866732
-0,046651057;-0,05;-0,093999424
-0,04651912;-0,05;-0,093078963
-0,046214302;-0,05;-0,092776004
-0,045685911;-0,05;-0,091866591
-0,04565042;-0,05;-0,091522861
-0,046320677;-0,05;-0,091667916
-0,045945552;-0,05;-0,092261241
-0,046108096;-0,05;-0,090951956
-0,046379295;-0,05;-0,08983512
-0,045902565;-0,05;-0,089307893
-0,046726508;-0,05;-0,088008027
-0,046712607;-0,05;-0,085082247
-0,046629384;-0,05;-0,084905225
-0,046406398;-0,05;-0,083298893
-0,047359342;-0,05;-0,081277162
-0,047885515;-0,05;-0,079611825
-0,04821424;-0,05;-0,077446131
-0,04977091;-0,05;-0,07352981
-0,050557757;-0,05;-0,070914415
-0,051393159;-0,05;-0,067876188
-0,05223943;-0,05;-0,06344992
-0,053438689;-0,05;-0,058134335
-0,054475221;-0,05;-0,053788786
-0,054413388;-0,05;-0,049105782
-0,0542094;-0,05;-0,045923479
-0,054198674;-0,05;-0,043090541
-0,053886038;-0,05;-0,038633594
-0,053609016;-0,05;-0,036345856
-0,053330866;-0,05;-0,034089287
-0,05335984;-0,05;-0,030567772
-0,053554939;-0,05;-0,02942751
-0,053796288;-0,05;-0,026264723
-0,054247538;-0,05;-0,022600221
-0,054722047;-0,05;-0,020584232
-0,055244214;-0,05;-0,018697977
-0,055457286;-0,05;-0,015978542
-0,055688719;-0,05;-0,013668514
-0,055973475;-0,05;-0,010962072
-0,056802556;-0,05;-0,00761847
-0,05762438;-0,05;-0,006635539
-0,057951622;-0,05;-0,004978608
-0,060295695;-0,05;-0,002632166
-0,061071215;-0,05;-0,001362056
-0,062770698;-0,05;0,000382919
-0,065385399;-0,05;0,00283228
-0,068692649;-0,05;0,004512245
-0,071609855;-0,05;0,007056355
-0,075826123;-0,05;0,010339014
-0,078378267;-0,05;0,011714778
-0,081628128;-0,05;0,014302372
-0,085708962;-0,05;0,016446583
-0,089299282;-0,05;0,019057027
-0,091917371;-0,05;0,020854629
-0,095159423;-0,05;0,02286748
-0,096895557;-0,05;0,025026581
-0,099144473;-0,05;0,026362744
-0,102890429;-0,05;0,029649506
-0,1050146;-0,05;0,030833419
-0,106716607;-0,05;0,032375002
-0,109063606;-0,05;0,034757114
-0,110716226;-0,05;0,036899898
-0,112963281;-0,05;0,039877031
-0,116743025;-0,05;0,042093398
-0,118364617;-0,05;0,04416721
-0,11970515;-0,05;0,046477906
-0,122693052;-0,05;0,047010438
-0,124307689;-0,05;0,049560037
-0,126185006;-0,05;0,05052731
-0,129439773;-0,05;0,052393703
-0,130920992;-0,05;0,053363018
-0,131783953;-0,05;0,053464207
-0,133691657;-0,05;0,054401591
-0,133971724;-0,05;0,055716752
-0,134714765;-0,05;0,055976449
-0,135632171;-0,05;0,057191552
-0,135863036;-0,05;0,05637144
-0,136497239;-0,05;0,055710822
-0,137964299;-0,05;0,057539402
-0,137940707;-0,05;0,059254657
-0,138913771;-0,05;0,059614125
-0,139527183;-0,05;0,061030934
-0,139668401;-0,05;0,062825186
-0,139718437;-0,05;0,062986002
-0,140990031;-0,05;0,063857994
-0,141758838;-0,05;0,06701396
-0,142694967;-0,05;0,068247701
-0,143234436;-0,05;0,070863492
-0,143409313;-0,05;0,072978067
-0,144637333;-0,05;0,073987319
-0,147884775;-0,05;0,078393274
-0,147886065;-0,05;0,080217113
-0,149185612;-0,05;0,081980213
-0,150901459;-0,05;0,085550733
-0,151454699;-0,05;0,086958898
